latitude,longitude,brightness,confidence,satellite,acq_date,acq_time
11.15094,78.02576,330.71,60,VIIRS,2026-08-01,0750
10.38009,78.3605,331.79,60,VIIRS,2026-08-01,0750
8.75747,78.18472,341.86,60,VIIRS,2026-08-01,0750
10.26295,79.14907,331.65,60,VIIRS,2026-08-01,0750
9.68989,78.37985,335.15,60,VIIRS,2026-08-01,0750
9.39618,78.85063,345.85,60,VIIRS,2026-08-01,0750
8.7568,78.18086,337.41,60,VIIRS,2026-08-01,0750
11.27329,78.15312,337.74,60,VIIRS,2026-08-01,0750
11.87308,79.73968,332.62,60,VIIRS,2026-08-01,0750
11.72811,78.7383,333.55,60,VIIRS,2026-08-01,0750
11.87655,79.37332,337.57,60,VIIRS,2026-08-01,0750
11.93526,79.55087,335.31,60,VIIRS,2026-08-01,0750
12.41949,80.10271,335.44,60,VIIRS,2026-08-01,0750
12.57915,79.24837,332.54,60,VIIRS,2026-08-01,0750
11.155,77.7301,330.49,60,VIIRS,2026-08-01,0750
8.75609,78.18428,333.7,60,VIIRS,2026-08-01,0750
11.29113,79.78253,335.48,60,VIIRS,2026-08-01,0750
11.02383,78.76881,332.56,60,VIIRS,2026-08-01,0750
11.05059,79.3532,341.89,60,VIIRS,2026-08-01,0750
10.96096,79.73511,331.46,60,VIIRS,2026-08-01,0750
21.75245,83.84271,333.3,60,VIIRS,2026-08-01,0752
21.75659,83.8465,334.92,60,VIIRS,2026-08-01,0752
21.756,83.84217,334.59,60,VIIRS,2026-08-01,0752
21.91989,83.35123,343.28,60,VIIRS,2026-08-01,0752
22.78513,86.20668,330.33,60,VIIRS,2026-08-01,0752
22.78832,86.19825,333.15,60,VIIRS,2026-08-01,0752
24.20259,82.70964,331.81,60,VIIRS,2026-08-01,0752
22.3573,82.3028,345.09,60,VIIRS,2026-08-01,0752
23.78719,85.55325,332.66,60,VIIRS,2026-08-01,0752
24.14243,82.71046,330.26,60,VIIRS,2026-08-01,0752
20.96636,86.01635,335.7,60,VIIRS,2026-08-01,0752
21.29788,81.60934,330.83,60,VIIRS,2026-08-01,0752
21.74177,83.84429,338.72,60,VIIRS,2026-08-01,0752
21.74533,83.84377,348.35,60,VIIRS,2026-08-01,0752
24.16346,82.63028,330.04,60,VIIRS,2026-08-01,0752
21.74889,83.84324,341.48,60,VIIRS,2026-08-01,0752
23.16558,82.33907,309.5,60,VIIRS,2026-08-01,2019
23.16494,82.3429,295.32,60,VIIRS,2026-08-01,2019
23.16289,82.33456,295.63,60,VIIRS,2026-08-01,2019
26.64381,79.47885,311.21,60,VIIRS,2026-08-01,2019
26.64038,79.47826,308.02,60,VIIRS,2026-08-01,2019
25.03351,87.3898,301.06,60,VIIRS,2026-08-01,2019
24.12186,86.86384,309.91,60,VIIRS,2026-08-01,2019
24.12118,86.86406,309.77,60,VIIRS,2026-08-01,2019
24.11791,86.85925,308.61,60,VIIRS,2026-08-01,2019
23.80529,86.32943,312.24,60,VIIRS,2026-08-01,2019
23.79707,86.35059,300.13,60,VIIRS,2026-08-01,2019
23.78638,86.34246,297.56,60,VIIRS,2026-08-01,2019
23.77422,86.36267,295.99,60,VIIRS,2026-08-01,2019
23.77842,86.38842,295.34,60,VIIRS,2026-08-01,2019
23.78337,86.34074,298.07,60,VIIRS,2026-08-01,2019
23.79527,86.23495,297.43,60,VIIRS,2026-08-01,2019
23.7631,86.40427,300.18,60,VIIRS,2026-08-01,2019
23.75916,86.4034,300.03,60,VIIRS,2026-08-01,2019
23.73701,86.43325,306.48,60,VIIRS,2026-08-01,2019
23.68758,86.39125,302.55,60,VIIRS,2026-08-01,2019
23.68686,86.39489,298.84,60,VIIRS,2026-08-01,2019
23.68292,86.39404,308.4,60,VIIRS,2026-08-01,2019
23.67898,86.39319,298.2,60,VIIRS,2026-08-01,2019
23.67825,86.39687,303.28,60,VIIRS,2026-08-01,2019
23.67752,86.4006,300.56,60,VIIRS,2026-08-01,2019
23.82386,85.49789,308.15,60,VIIRS,2026-08-01,2019
23.78652,85.55202,309.45,60,VIIRS,2026-08-01,2019
23.78371,85.56706,300.4,60,VIIRS,2026-08-01,2019
23.78277,85.5721,300.92,60,VIIRS,2026-08-01,2019
23.78183,85.57716,301.41,60,VIIRS,2026-08-01,2019
23.68404,86.0956,306.81,60,VIIRS,2026-08-01,2019
23.68017,86.09469,325.52,60,VIIRS,2026-08-01,2019
23.69513,85.28842,306.7,60,VIIRS,2026-08-01,2019
23.64797,85.43639,307.59,60,VIIRS,2026-08-01,2019
23.64702,85.44136,312.65,60,VIIRS,2026-08-01,2019
24.76533,74.60587,305.62,60,VIIRS,2026-08-01,2019
22.37671,87.27874,311.91,60,VIIRS,2026-08-01,2019
23.16828,82.34354,295.31,60,VIIRS,2026-08-01,2019
21.00937,80.87962,303.97,60,VIIRS,2026-08-01,2021
22.33272,82.60599,299.53,60,VIIRS,2026-08-01,2021
22.32516,82.54797,298.63,60,VIIRS,2026-08-01,2021
22.32251,82.56358,295.39,60,VIIRS,2026-08-01,2021
22.32185,82.56748,295.04,60,VIIRS,2026-08-01,2021
22.31914,82.56291,301.39,60,VIIRS,2026-08-01,2021
22.31848,82.56682,298.12,60,VIIRS,2026-08-01,2021
22.3597,82.30285,323.6,60,VIIRS,2026-08-01,2021
22.35636,82.30221,309.28,60,VIIRS,2026-08-01,2021
22.31705,82.53432,296.12,60,VIIRS,2026-08-01,2021
22.00468,82.67042,314.24,60,VIIRS,2026-08-01,2021
21.73024,82.21424,309.17,60,VIIRS,2026-08-01,2021
21.67444,82.08134,304.84,60,VIIRS,2026-08-01,2021
21.63124,82.11251,304.85,60,VIIRS,2026-08-01,2021
21.62338,81.79445,308.07,60,VIIRS,2026-08-01,2021
21.56129,81.75552,308.68,60,VIIRS,2026-08-01,2021
21.18878,81.39098,312.27,60,VIIRS,2026-08-01,2021
21.18547,81.39037,309.62,60,VIIRS,2026-08-01,2021
21.18277,81.38604,323.77,60,VIIRS,2026-08-01,2021
21.17946,81.38543,306.98,60,VIIRS,2026-08-01,2021
21.18909,81.20028,309.08,60,VIIRS,2026-08-01,2021
21.33872,78.97022,310.54,60,VIIRS,2026-08-01,2021
21.33537,78.96964,309.48,60,VIIRS,2026-08-01,2021
21.24936,79.20856,303.01,60,VIIRS,2026-08-01,2021
20.69718,78.63522,307.55,60,VIIRS,2026-08-01,2021
17.61027,83.2024,300.35,60,VIIRS,2026-08-01,2021
17.14112,77.18571,307.49,60,VIIRS,2026-08-01,2021
17.13884,77.17729,305.53,60,VIIRS,2026-08-01,2021
11.81586,77.9163,305.33,60,VIIRS,2026-08-01,2023
11.28767,79.75057,330.43,60,VIIRS,2026-08-01,2023
11.36164,79.23067,307.7,60,VIIRS,2026-08-01,2023
11.42618,77.49764,314.74,60,VIIRS,2026-08-01,2023
10.81198,79.84731,314.36,60,VIIRS,2026-08-01,2023
10.63879,77.44735,301.63,60,VIIRS,2026-08-01,2023
8.82747,78.08612,331.31,60,VIIRS,2026-08-01,2025
8.82692,78.08961,324.72,60,VIIRS,2026-08-01,2025
8.82417,78.08559,306.46,60,VIIRS,2026-08-01,2025
8.82361,78.08907,306.98,60,VIIRS,2026-08-01,2025
8.66925,77.99277,304.57,60,VIIRS,2026-08-01,2025
10.61565,79.65601,338.06,60,VIIRS,2026-08-02,0729
10.88474,79.83207,339.26,60,VIIRS,2026-08-02,0729
10.94911,79.78835,339.3,60,VIIRS,2026-08-02,0729
11.18027,79.53069,336.33,60,VIIRS,2026-08-02,0729
11.49028,79.55821,339.59,60,VIIRS,2026-08-02,0731
12.04076,79.63448,340.49,60,VIIRS,2026-08-02,0731
12.06237,78.75201,367,90,VIIRS,2026-08-02,0731
13.6854,78.08358,340.21,60,VIIRS,2026-08-02,0731
14.67235,79.53287,331.94,60,VIIRS,2026-08-02,0731
15.1253,76.765,335.8,60,VIIRS,2026-08-02,0731
17.60891,83.20403,338.42,60,VIIRS,2026-08-02,0731
17.34344,80.85319,345.23,60,VIIRS,2026-08-02,0731
19.10179,82.16485,330.28,60,VIIRS,2026-08-02,0731
20.96793,86.00375,337.35,60,VIIRS,2026-08-02,0733
21.07794,85.03757,332.32,30,VIIRS,2026-08-02,0733
21.67383,84.04063,330.91,30,VIIRS,2026-08-02,0733
21.67717,84.04002,337.96,30,VIIRS,2026-08-02,0733
21.76636,84.02389,338.6,30,VIIRS,2026-08-02,0733
21.74012,83.84264,331.9,30,VIIRS,2026-08-02,0733
21.74349,83.842,345.51,30,VIIRS,2026-08-02,0733
21.74748,83.84521,337.28,30,VIIRS,2026-08-02,0733
21.7542,83.84396,346.78,30,VIIRS,2026-08-02,0733
21.76219,83.85041,336,30,VIIRS,2026-08-02,0733
22.35817,87.29308,330.47,60,VIIRS,2026-08-02,0733
22.37799,87.28196,338.58,60,VIIRS,2026-08-02,0733
22.37743,87.27801,347.93,60,VIIRS,2026-08-02,0733
22.36522,87.01934,330.83,60,VIIRS,2026-08-02,0733
22.57195,85.89941,331.09,60,VIIRS,2026-08-02,0733
22.35583,82.3048,331.86,30,VIIRS,2026-08-02,0733
22.35936,82.30412,339.68,60,VIIRS,2026-08-02,0733
23.16589,82.34008,331.55,30,VIIRS,2026-08-02,0733
26.00009,93.45987,333.39,60,VIIRS,2026-08-02,0733
28.18286,76.60889,337.22,60,VIIRS,2026-08-02,0735
29.63628,77.26997,334.98,60,VIIRS,2026-08-02,0735
29.59424,76.10698,333.3,60,VIIRS,2026-08-02,0735
29.59857,76.10577,343.58,60,VIIRS,2026-08-02,0735
29.59477,76.10917,331.84,60,VIIRS,2026-08-02,0735
29.59909,76.10796,338.67,60,VIIRS,2026-08-02,0735
29.99296,73.6627,344.36,60,VIIRS,2026-08-02,0735
30.31361,73.75098,330.67,60,VIIRS,2026-08-02,0735
28.7467,76.92795,303.75,60,VIIRS,2026-08-02,2000
20.96531,86.05065,317.47,60,VIIRS,2026-08-02,2002
25.03508,87.38956,306.3,60,VIIRS,2026-08-02,2002
23.6966,87.09495,308.06,60,VIIRS,2026-08-02,2002
23.69469,87.10643,306.28,60,VIIRS,2026-08-02,2002
23.69405,87.11027,306.13,60,VIIRS,2026-08-02,2002
23.69342,87.11409,303.44,60,VIIRS,2026-08-02,2002
23.69214,87.12176,308.54,60,VIIRS,2026-08-02,2002
23.68881,87.12111,310.82,60,VIIRS,2026-08-02,2002
23.68932,87.09747,303.29,60,VIIRS,2026-08-02,2002
23.68549,87.12046,303.45,60,VIIRS,2026-08-02,2002
23.80519,86.32856,322.4,60,VIIRS,2026-08-02,2002
23.80458,86.3323,319.84,60,VIIRS,2026-08-02,2002
23.8019,86.32793,311.61,60,VIIRS,2026-08-02,2002
23.80129,86.33167,312.44,60,VIIRS,2026-08-02,2002
23.79827,86.35041,317.48,60,VIIRS,2026-08-02,2002
23.79437,86.35352,319.83,60,VIIRS,2026-08-02,2002
23.66245,87.15553,310.79,60,VIIRS,2026-08-02,2002
23.78087,86.37411,314.56,60,VIIRS,2026-08-02,2002
23.77845,86.38909,316.45,60,VIIRS,2026-08-02,2002
23.78182,86.34728,308.85,60,VIIRS,2026-08-02,2002
23.77576,86.38472,307.38,60,VIIRS,2026-08-02,2002
23.7755,86.36537,324.08,60,VIIRS,2026-08-02,2002
23.76944,86.40283,320.5,60,VIIRS,2026-08-02,2002
23.77611,86.36163,312.06,60,VIIRS,2026-08-02,2002
23.76554,86.40596,324.58,60,VIIRS,2026-08-02,2002
23.76614,86.40221,309.8,60,VIIRS,2026-08-02,2002
23.76407,86.3941,310.71,60,VIIRS,2026-08-02,2002
23.76285,86.40158,319.53,60,VIIRS,2026-08-02,2002
23.76225,86.40533,317.36,60,VIIRS,2026-08-02,2002
23.75841,86.40484,320.27,60,VIIRS,2026-08-02,2002
23.75902,86.40109,311.52,60,VIIRS,2026-08-02,2002
23.75633,86.39672,310.55,60,VIIRS,2026-08-02,2002
23.78311,86.20896,311.99,60,VIIRS,2026-08-02,2002
23.77982,86.20834,323.76,60,VIIRS,2026-08-02,2002
23.77922,86.21207,320.28,60,VIIRS,2026-08-02,2002
23.77593,86.21146,307.34,60,VIIRS,2026-08-02,2002
23.77175,86.19526,310.26,60,VIIRS,2026-08-02,2002
23.71371,86.45043,311.71,60,VIIRS,2026-08-02,2002
23.686,86.39107,306.38,60,VIIRS,2026-08-02,2002
23.68539,86.39481,303.29,60,VIIRS,2026-08-02,2002
23.6821,86.39417,308.72,60,VIIRS,2026-08-02,2002
23.6782,86.39729,306.92,60,VIIRS,2026-08-02,2002
23.67759,86.40105,304.26,60,VIIRS,2026-08-02,2002
23.61422,86.78865,303.56,60,VIIRS,2026-08-02,2002
23.67369,86.40417,296.87,60,VIIRS,2026-08-02,2002
23.56163,87.08474,308.41,60,VIIRS,2026-08-02,2002
23.7583,85.85448,318.56,60,VIIRS,2026-08-02,2002
23.75561,85.85014,307.81,60,VIIRS,2026-08-02,2002
23.75502,85.85387,316.42,60,VIIRS,2026-08-02,2002
23.26589,88.54272,306.54,60,VIIRS,2026-08-02,2002
23.66928,86.09188,303.72,60,VIIRS,2026-08-02,2002
24.76735,74.60503,297.2,60,VIIRS,2026-08-02,2002
22.37754,87.27596,302.82,60,VIIRS,2026-08-02,2002
22.37688,87.27986,313.67,60,VIIRS,2026-08-02,2002
22.3662,87.30193,305.38,60,VIIRS,2026-08-02,2002
22.36283,87.30126,296,60,VIIRS,2026-08-02,2002
22.35808,87.28825,302.52,60,VIIRS,2026-08-02,2002
22.57402,85.89589,304.82,60,VIIRS,2026-08-02,2002
22.24586,87.38796,303.59,60,VIIRS,2026-08-02,2002
21.80234,82.0415,295.24,60,VIIRS,2026-08-02,2002
21.80086,82.03843,295.04,60,VIIRS,2026-08-02,2002
21.00332,86.02699,309.42,60,VIIRS,2026-08-02,2002
21.00001,86.02637,313.99,60,VIIRS,2026-08-02,2002
20.97585,86.00678,310.78,60,VIIRS,2026-08-02,2002
20.97013,86.021,310.48,60,VIIRS,2026-08-02,2002
20.96803,86.01297,310.14,60,VIIRS,2026-08-02,2002
20.96203,86.00803,319.44,60,VIIRS,2026-08-02,2002
20.95207,86.04819,331.88,60,VIIRS,2026-08-02,2002
20.95268,86.04448,315.01,60,VIIRS,2026-08-02,2002
20.9223,86.04272,304.65,60,VIIRS,2026-08-02,2002
20.80777,85.25494,304.39,60,VIIRS,2026-08-02,2002
20.80719,85.2586,299.77,60,VIIRS,2026-08-02,2002
20.8039,85.25801,297.5,60,VIIRS,2026-08-02,2002
20.80061,85.25742,299.21,60,VIIRS,2026-08-02,2002
20.79733,85.25683,295.4,60,VIIRS,2026-08-02,2002
20.79675,85.26048,299.25,60,VIIRS,2026-08-02,2002
20.79462,85.25258,331.28,60,VIIRS,2026-08-02,2002
20.79404,85.25623,302.29,60,VIIRS,2026-08-02,2002
20.79133,85.25199,305.31,60,VIIRS,2026-08-02,2002
20.79017,85.2593,298.71,60,VIIRS,2026-08-02,2002
20.7863,85.26237,303.61,60,VIIRS,2026-08-02,2002
20.78572,85.26602,299.85,60,VIIRS,2026-08-02,2002
20.76073,85.29199,304.7,60,VIIRS,2026-08-02,2002
20.76015,85.29565,304.05,60,VIIRS,2026-08-02,2002
20.75957,85.2993,309.29,60,VIIRS,2026-08-02,2002
20.51417,85.72617,305.99,60,VIIRS,2026-08-02,2002
19.10312,82.17064,305.19,60,VIIRS,2026-08-02,2004
19.10371,82.16659,333.8,60,VIIRS,2026-08-02,2004
19.09676,82.16548,312.61,60,VIIRS,2026-08-02,2004
18.54154,83.34146,306.89,60,VIIRS,2026-08-02,2004
17.9686,83.15366,310.1,60,VIIRS,2026-08-02,2004
17.6115,83.20597,320.56,60,VIIRS,2026-08-02,2004
17.61375,83.19126,307.5,60,VIIRS,2026-08-02,2004
17.6054,83.20119,310.56,60,VIIRS,2026-08-02,2004
17.95569,80.79449,308.13,60,VIIRS,2026-08-02,2004
17.46376,80.6548,312.46,60,VIIRS,2026-08-02,2004
15.0254,78.0157,307.25,60,VIIRS,2026-08-02,2004
19.10023,82.16604,309.56,60,VIIRS,2026-08-02,2004
29.47797,76.85978,307.2,60,VIIRS,2026-08-02,2140
17.60679,83.20387,336,60,VIIRS,2026-08-03,0714
20.86302,84.9925,331.12,60,VIIRS,2026-08-03,0714
20.86234,84.98875,347.01,60,VIIRS,2026-08-03,0714
20.86379,84.9929,331.5,60,VIIRS,2026-08-03,0714
17.07052,81.6089,328.92,60,VIIRS,2026-08-03,0714
20.88319,84.98493,329.78,60,VIIRS,2026-08-03,0714
20.8872,84.98403,341.89,60,VIIRS,2026-08-03,0714
20.88649,84.98027,335.86,60,VIIRS,2026-08-03,0714
20.86308,84.98917,339.36,60,VIIRS,2026-08-03,0714
15.23059,76.74387,345.8,60,VIIRS,2026-08-03,0854
15.23342,76.74485,340.34,60,VIIRS,2026-08-03,0854
21.10404,72.6461,335.31,60,VIIRS,2026-08-03,0856
22.78971,86.19771,296.17,60,VIIRS,2026-08-03,1945
22.05452,88.12509,306.03,60,VIIRS,2026-08-03,1945
22.21446,84.86998,308.05,60,VIIRS,2026-08-03,1945
21.92705,85.22448,295.19,60,VIIRS,2026-08-03,1945
21.92715,85.22404,296.76,60,VIIRS,2026-08-03,1945
20.86334,84.98847,299.63,60,VIIRS,2026-08-03,1945
17.60932,83.20399,312.21,60,VIIRS,2026-08-03,1945
17.60512,83.20341,305.01,60,VIIRS,2026-08-03,1945
12.747,77.61954,298.19,60,VIIRS,2026-08-03,1947
22.92707,69.82308,304.26,60,VIIRS,2026-08-03,2123
22.93262,69.69827,308.68,60,VIIRS,2026-08-03,2123
22.9088,69.69844,307.32,60,VIIRS,2026-08-03,2123
8.64996,77.84708,331.15,60,VIIRS,2026-08-04,0835
8.94327,78.07706,331.27,60,VIIRS,2026-08-04,0835
9.4172,77.78387,337.45,60,VIIRS,2026-08-04,0835
13.88589,77.49372,332.68,60,VIIRS,2026-08-04,0835
14.94077,79.90197,335.26,60,VIIRS,2026-08-04,0835
21.10588,72.64592,347.16,60,VIIRS,2026-08-04,0835
17.61057,83.20392,318.88,60,VIIRS,2026-08-04,1925
22.34027,69.85518,308.21,60,VIIRS,2026-08-04,2106
10.34656,77.54609,348.92,60,VIIRS,2026-08-05,0813
8.98639,77.9323,331.56,60,VIIRS,2026-08-05,0813
9.37203,78.84874,339.67,60,VIIRS,2026-08-05,0813
9.28354,78.23689,349.51,60,VIIRS,2026-08-05,0813
9.40154,78.85131,340.8,60,VIIRS,2026-08-05,0813
9.42462,78.84413,337.84,60,VIIRS,2026-08-05,0813
9.58819,78.81952,337.82,60,VIIRS,2026-08-05,0813
9.5614,77.60436,342.51,60,VIIRS,2026-08-05,0813
9.8193,79.0771,345.46,60,VIIRS,2026-08-05,0813
9.61993,77.74524,345.63,60,VIIRS,2026-08-05,0813
9.76575,78.28732,336.49,60,VIIRS,2026-08-05,0813
9.86244,78.77674,338.87,60,VIIRS,2026-08-05,0813
9.87702,78.25932,342.75,60,VIIRS,2026-08-05,0813
9.88035,78.25882,339.92,60,VIIRS,2026-08-05,0813
9.87982,78.25526,337.75,60,VIIRS,2026-08-05,0813
10.02021,78.65574,337.01,60,VIIRS,2026-08-05,0813
9.96631,78.24514,336.96,60,VIIRS,2026-08-05,0813
9.96965,78.24463,338.21,60,VIIRS,2026-08-05,0813
9.98151,78.05077,330.56,60,VIIRS,2026-08-05,0813
10.10668,78.09279,343.38,60,VIIRS,2026-08-05,0813
10.59416,79.7034,340.01,60,VIIRS,2026-08-05,0813
10.59132,79.70403,338.61,60,VIIRS,2026-08-05,0813
10.59075,79.70005,330.72,60,VIIRS,2026-08-05,0813
10.59483,79.70353,337.59,60,VIIRS,2026-08-05,0813
10.65871,79.02698,333.29,60,VIIRS,2026-08-05,0813
10.86822,79.07246,335.22,60,VIIRS,2026-08-05,0813
10.99911,77.93703,334.26,60,VIIRS,2026-08-05,0813
11.28048,78.47698,331.64,60,VIIRS,2026-08-05,0813
11.28171,78.47571,335.54,60,VIIRS,2026-08-05,0813
14.49299,79.59117,338.14,60,VIIRS,2026-08-05,0816
14.49723,79.59502,335.36,60,VIIRS,2026-08-05,0816
14.41257,78.48093,342.52,60,VIIRS,2026-08-05,0816
14.41602,78.48034,336.88,60,VIIRS,2026-08-05,0816
14.4836,78.49083,330.65,60,VIIRS,2026-08-05,0816
14.95594,79.48812,337.23,60,VIIRS,2026-08-05,0816
14.72739,77.27681,331.57,60,VIIRS,2026-08-05,0816
15.16453,79.54033,338.5,60,VIIRS,2026-08-05,0816
15.14045,79.33853,340.08,60,VIIRS,2026-08-05,0816
15.72879,79.91379,333.56,60,VIIRS,2026-08-05,0816
15.72755,79.81848,336.04,60,VIIRS,2026-08-05,0816
15.85899,79.68302,341.04,60,VIIRS,2026-08-05,0816
15.48999,76.92797,336.41,60,VIIRS,2026-08-05,0816
15.94053,79.96963,341.91,60,VIIRS,2026-08-05,0816
16.48337,79.87724,332.88,60,VIIRS,2026-08-05,0816
17.95611,80.79485,326.53,60,VIIRS,2026-08-05,0816
30.48066,73.8685,331.72,60,VIIRS,2026-08-05,0820
30.428,73.87297,337.33,60,VIIRS,2026-08-05,0820
30.46339,73.87922,337.94,60,VIIRS,2026-08-05,0820
27.37885,95.33604,319.57,60,VIIRS,2026-08-05,1904
27.37923,95.3353,324.76,60,VIIRS,2026-08-05,1904
27.37909,95.08685,314.51,60,VIIRS,2026-08-05,1904
27.22478,95.34709,311.21,60,VIIRS,2026-08-05,1904
31.41325,76.83527,305.18,60,VIIRS,2026-08-05,2044
31.32849,76.8965,305.89,60,VIIRS,2026-08-05,2044
31.25127,76.92996,305.33,60,VIIRS,2026-08-05,2044
25.94178,72.187,307.99,60,VIIRS,2026-08-05,2046
25.94118,72.19144,326.85,60,VIIRS,2026-08-05,2046
25.94411,72.19648,307.72,60,VIIRS,2026-08-05,2046
25.94532,72.18759,310.74,60,VIIRS,2026-08-05,2046
25.94472,72.19203,330.67,60,VIIRS,2026-08-05,2046
25.78086,73.69974,311.64,60,VIIRS,2026-08-05,2046
26.25941,74.09792,305.48,60,VIIRS,2026-08-05,2046
26.60505,73.68496,305.32,60,VIIRS,2026-08-05,2046
26.87412,73.5176,306.28,60,VIIRS,2026-08-05,2046
24.76417,74.60862,313.02,60,VIIRS,2026-08-05,2046
24.93367,74.63535,306.22,60,VIIRS,2026-08-05,2046
15.18043,76.67332,299.8,60,VIIRS,2026-08-05,2049
15.33508,76.28782,300.06,60,VIIRS,2026-08-05,2049
15.33569,76.28526,301.06,60,VIIRS,2026-08-05,2049
15.2262,76.76402,310.07,60,VIIRS,2026-08-05,2049
15.18208,76.66402,301.53,60,VIIRS,2026-08-05,2049
15.18126,76.66867,312.59,60,VIIRS,2026-08-05,2049
15.17836,76.66331,301.57,60,VIIRS,2026-08-05,2049
15.17587,76.67725,314.73,60,VIIRS,2026-08-05,2049
15.17464,76.66259,323.77,60,VIIRS,2026-08-05,2049
15.17629,76.6533,302.74,60,VIIRS,2026-08-05,2049
15.17546,76.65794,316.88,60,VIIRS,2026-08-05,2049
15.16926,76.67113,302.36,60,VIIRS,2026-08-05,2049
15.07226,76.86432,301.76,60,VIIRS,2026-08-05,2049
27.69781,96.24203,341.06,60,VIIRS,2026-08-06,0620
21.10347,72.64658,354.74,60,VIIRS,2026-08-06,0758
19.96325,79.33332,333.34,60,VIIRS,2026-08-06,0758
26.16067,92.94205,295.62,60,VIIRS,2026-08-06,1845
26.15446,92.94144,296,60,VIIRS,2026-08-06,1845
26.15988,92.95267,297.37,60,VIIRS,2026-08-06,1845
26.16027,92.94733,296.55,60,VIIRS,2026-08-06,1845
23.70799,86.07117,298.92,60,VIIRS,2026-08-06,2025
23.61259,87.14576,304.87,60,VIIRS,2026-08-06,2025
25.43655,86.06909,306.06,60,VIIRS,2026-08-06,2025
25.03468,87.37018,307.36,60,VIIRS,2026-08-06,2025
23.79603,86.35184,304.21,60,VIIRS,2026-08-06,2025
23.77409,86.19598,308.53,60,VIIRS,2026-08-06,2025
23.77165,86.19753,305.46,60,VIIRS,2026-08-06,2025
23.56366,87.0838,311.23,60,VIIRS,2026-08-06,2025
22.20951,84.86139,299.6,60,VIIRS,2026-08-06,2027
20.58127,74.5366,299.17,60,VIIRS,2026-08-06,2027
18.95567,73.94324,309.36,60,VIIRS,2026-08-06,2027
18.9567,73.94102,312.09,60,VIIRS,2026-08-06,2027
8.58266,77.97887,367,90,VIIRS,2026-08-07,0735
9.40517,77.77493,340.05,60,VIIRS,2026-08-07,0735
8.57914,77.95925,335.98,60,VIIRS,2026-08-07,0735
9.52495,78.04314,330.31,60,VIIRS,2026-08-07,0737
23.70941,86.44973,330.45,60,VIIRS,2026-08-07,0739
23.67759,86.40043,330.24,60,VIIRS,2026-08-07,0739
23.67701,86.39612,334.95,60,VIIRS,2026-08-07,0739
23.68406,86.39498,334.35,60,VIIRS,2026-08-07,0739
23.70935,86.44843,331.11,60,VIIRS,2026-08-07,0739
23.64634,68.56316,346.63,60,VIIRS,2026-08-07,0922
23.72148,85.009,311.93,60,VIIRS,2026-08-07,2008
23.6651,84.99844,311.54,60,VIIRS,2026-08-07,2008
26.7614,83.20079,302.9,60,VIIRS,2026-08-07,2008
25.43868,86.06711,308.26,60,VIIRS,2026-08-07,2008
25.03437,87.38967,309.42,60,VIIRS,2026-08-07,2008
25.03395,87.37189,311.33,60,VIIRS,2026-08-07,2008
25.94346,72.18764,319.37,60,VIIRS,2026-08-07,2008
25.94566,72.18745,328.13,60,VIIRS,2026-08-07,2008
23.79395,86.23575,303.73,60,VIIRS,2026-08-07,2008
23.77231,86.19855,304.89,60,VIIRS,2026-08-07,2008
24.14751,82.65939,295.89,60,VIIRS,2026-08-07,2008
24.14051,82.70663,303.1,60,VIIRS,2026-08-07,2008
23.73612,85.02348,302.72,60,VIIRS,2026-08-07,2008
23.77952,86.39025,342.22,60,VIIRS,2026-08-08,0722
29.06436,79.52175,337.22,60,VIIRS,2026-08-08,0724
28.85252,77.14256,303.76,60,VIIRS,2026-08-08,1947
26.75992,83.19685,307.83,60,VIIRS,2026-08-08,1947
26.76135,83.19946,307.21,60,VIIRS,2026-08-08,1947
25.54309,91.2356,305.85,60,VIIRS,2026-08-08,1947
26.64249,79.47604,319.1,60,VIIRS,2026-08-08,1947
23.68207,86.39709,316.37,60,VIIRS,2026-08-08,1949
23.67918,86.39229,304.16,60,VIIRS,2026-08-08,1949
23.67859,86.39649,305.1,60,VIIRS,2026-08-08,1949
23.56342,87.08524,302.34,60,VIIRS,2026-08-08,1949
23.54922,86.54599,303.54,60,VIIRS,2026-08-08,1949
23.73825,85.00724,299.27,60,VIIRS,2026-08-08,1949
23.72111,85.00737,303.14,60,VIIRS,2026-08-08,1949
22.36072,87.01862,302.22,60,VIIRS,2026-08-08,1949
22.05327,88.12409,317.7,60,VIIRS,2026-08-08,1949
21.93223,85.22158,297.9,60,VIIRS,2026-08-08,1949
21.00043,86.02753,309.01,60,VIIRS,2026-08-08,1949
21.00165,86.02482,308.89,60,VIIRS,2026-08-08,1949
20.97302,86.00365,308.61,60,VIIRS,2026-08-08,1949
20.95286,86.04559,332.55,60,VIIRS,2026-08-08,1949
20.95228,86.04957,325.52,60,VIIRS,2026-08-08,1949
21.07747,85.03615,309.08,60,VIIRS,2026-08-08,1949
21.07626,85.04499,308.61,60,VIIRS,2026-08-08,1949
20.98473,85.13493,307.85,60,VIIRS,2026-08-08,1949
20.98116,85.13437,302.21,60,VIIRS,2026-08-08,1949
20.9763,85.16914,305.74,60,VIIRS,2026-08-08,1949
20.97569,85.17348,314.6,60,VIIRS,2026-08-08,1949
20.97152,85.17728,319.85,60,VIIRS,2026-08-08,1949
20.96917,85.16802,311.11,60,VIIRS,2026-08-08,1949
20.96856,85.17236,314.5,60,VIIRS,2026-08-08,1949
